# Region type : patch bottomWall
# Faces       : 50000
# Area        : 4.800000e+01
# Scale factor: 1.000000e+00
# Time        	areaAverage(yPlus)
2.325         	4.716712e-01
2.35          	4.717896e-01
2.375         	4.718593e-01
2.4           	4.718877e-01
2.425         	4.718790e-01
2.45          	4.718402e-01
2.475         	4.717765e-01
2.5           	4.716933e-01
2.525         	4.715927e-01
2.55          	4.714777e-01
2.575         	4.713505e-01
2.6           	4.712172e-01
2.625         	4.710734e-01
2.65          	4.709249e-01
2.675         	4.707664e-01
2.7           	4.706023e-01
2.725         	4.704293e-01
2.75          	4.702465e-01
2.775         	4.700482e-01
2.8           	4.698299e-01
2.825         	4.695865e-01
2.85          	4.693133e-01
2.875         	4.690078e-01
2.9           	4.686658e-01
2.925         	4.682907e-01
2.95          	4.678805e-01
2.975         	4.674396e-01
3             	4.669667e-01
3.025         	4.664656e-01
3.05          	4.659362e-01
3.075         	4.653847e-01
3.1           	4.648125e-01
3.125         	4.642258e-01
3.15          	4.636278e-01
3.175         	4.630245e-01
3.2           	4.624194e-01
3.225         	4.618174e-01
3.25          	4.612229e-01
3.275         	4.606385e-01
3.3           	4.600673e-01
3.325         	4.595113e-01
3.35          	4.589706e-01
3.375         	4.584480e-01
3.4           	4.579431e-01
3.425         	4.574581e-01
3.45          	4.569927e-01
3.475         	4.565476e-01
3.5           	4.561214e-01
3.525         	4.557144e-01
3.55          	4.553234e-01
3.575         	4.549474e-01
3.6           	4.545852e-01
3.625         	4.542356e-01
3.65          	4.538967e-01
3.675         	4.535682e-01
3.7           	4.532467e-01
3.725         	4.529343e-01
3.75          	4.526271e-01
3.775         	4.523268e-01
3.8           	4.520326e-01
3.825         	4.517447e-01
3.85          	4.514629e-01
3.875         	4.511895e-01
3.9           	4.509233e-01
3.925         	4.506675e-01
3.95          	4.504205e-01
3.975         	4.501837e-01
4             	4.499576e-01
4.025         	4.497408e-01
4.05          	4.495344e-01
4.075         	4.493363e-01
4.1           	4.491484e-01
4.125         	4.489696e-01
4.15          	4.488010e-01
4.175         	4.486440e-01
4.2           	4.484977e-01
4.225         	4.483644e-01
4.25          	4.482437e-01
4.275         	4.481376e-01
4.3           	4.480437e-01
4.325         	4.479647e-01
4.35          	4.478971e-01
4.375         	4.478413e-01
4.4           	4.477943e-01
4.425         	4.477538e-01
4.45          	4.477178e-01
4.475         	4.476822e-01
4.5           	4.476438e-01
4.525         	4.476014e-01
4.55          	4.475479e-01
4.575         	4.474844e-01
4.6           	4.474090e-01
4.625         	4.473185e-01
4.65          	4.472131e-01
4.675         	4.470949e-01
4.7           	4.469599e-01
4.725         	4.468142e-01
4.75          	4.466537e-01
4.775         	4.464863e-01
4.8           	4.463095e-01
4.825         	4.461296e-01
4.85          	4.459480e-01
4.875         	4.457653e-01
4.9           	4.455860e-01
4.925         	4.454070e-01
4.95          	4.452327e-01
4.975         	4.450591e-01
5             	4.448892e-01
5.025         	4.447226e-01
5.05          	4.445596e-01
5.075         	4.444033e-01
5.1           	4.442550e-01
5.125         	4.441151e-01
5.15          	4.439875e-01
5.175         	4.438714e-01
5.2           	4.437704e-01
5.225         	4.436859e-01
5.25          	4.436165e-01
5.275         	4.435662e-01
5.3           	4.435326e-01
5.325         	4.435159e-01
5.35          	4.435173e-01
5.375         	4.435343e-01
5.4           	4.435661e-01
5.425         	4.436111e-01
5.45          	4.436673e-01
5.475         	4.437324e-01
5.5           	4.438057e-01
5.525         	4.438850e-01
5.55          	4.439706e-01
5.575         	4.440627e-01
5.6           	4.441605e-01
5.625         	4.442645e-01
5.65          	4.443760e-01
5.675         	4.444953e-01
5.7           	4.446221e-01
5.725         	4.447563e-01
5.75          	4.448969e-01
5.775         	4.450405e-01
5.8           	4.451876e-01
5.825         	4.453339e-01
5.85          	4.454807e-01
5.875         	4.456252e-01
5.9           	4.457698e-01
5.925         	4.459128e-01
5.95          	4.460554e-01
5.975         	4.461977e-01
6             	4.463398e-01
6.025         	4.464833e-01
6.05          	4.466278e-01
6.075         	4.467738e-01
6.1           	4.469216e-01
6.125         	4.470689e-01
6.15          	4.472181e-01
6.175         	4.473657e-01
6.2           	4.475139e-01
6.225         	4.476613e-01
6.25          	4.478091e-01
6.275         	4.479574e-01
6.3           	4.481086e-01
6.325         	4.482615e-01
6.35          	4.484204e-01
6.375         	4.485850e-01
6.4           	4.487575e-01
6.425         	4.489422e-01
6.45          	4.491382e-01
6.475         	4.493478e-01
6.5           	4.495742e-01
6.525         	4.498157e-01
6.55          	4.500753e-01
6.575         	4.503504e-01
6.6           	4.506431e-01
6.625         	4.509509e-01
6.65          	4.512753e-01
6.675         	4.516109e-01
6.7           	4.519598e-01
6.725         	4.523196e-01
6.75          	4.526881e-01
6.775         	4.530671e-01
6.8           	4.534548e-01
6.825         	4.538533e-01
6.85          	4.542621e-01
6.875         	4.546787e-01
6.9           	4.551049e-01
6.925         	4.555363e-01
6.95          	4.559718e-01
6.975         	4.564076e-01
7             	4.568427e-01
7.025         	4.572754e-01
7.05          	4.577056e-01
7.075         	4.581342e-01
7.1           	4.585640e-01
7.125         	4.589977e-01
7.15          	4.594310e-01
7.175         	4.598687e-01
7.2           	4.603113e-01
7.225         	4.607586e-01
7.25          	4.612086e-01
7.275         	4.616650e-01
7.3           	4.621233e-01
7.325         	4.625864e-01
7.35          	4.630500e-01
7.375         	4.635167e-01
7.4           	4.639848e-01
7.425         	4.644560e-01
7.45          	4.649302e-01
7.475         	4.654044e-01
7.5           	4.658872e-01
7.525         	4.663714e-01
7.55          	4.668608e-01
7.575         	4.673527e-01
7.6           	4.678474e-01
7.625         	4.683433e-01
7.65          	4.688407e-01
7.675         	4.693373e-01
7.7           	4.698378e-01
7.725         	4.703352e-01
7.75          	4.708379e-01
7.775         	4.713392e-01
7.8           	4.718419e-01
7.825         	4.723522e-01
7.85          	4.728592e-01
7.875         	4.733729e-01
7.9           	4.738906e-01
7.925         	4.744115e-01
7.95          	4.749423e-01
7.975         	4.754785e-01
8             	4.760230e-01
8.025         	4.765683e-01
8.05          	4.771226e-01
8.075         	4.776753e-01
8.1           	4.782261e-01
8.125         	4.787734e-01
8.15          	4.793088e-01
8.175         	4.798360e-01
8.2           	4.803512e-01
8.225         	4.808595e-01
8.25          	4.813523e-01
8.275         	4.818392e-01
8.3           	4.823173e-01
8.325         	4.827900e-01
8.35          	4.832491e-01
8.375         	4.836955e-01
8.4           	4.841311e-01
8.425         	4.845491e-01
8.45          	4.849606e-01
8.475         	4.853542e-01
8.5           	4.857299e-01
8.525         	4.860943e-01
8.55          	4.864392e-01
8.575         	4.867689e-01
8.6           	4.870843e-01
8.625         	4.873916e-01
8.65          	4.876864e-01
8.675         	4.879712e-01
8.7           	4.882414e-01
8.725         	4.885050e-01
8.75          	4.887497e-01
8.775         	4.889833e-01
8.8           	4.892054e-01
8.825         	4.894084e-01
8.85          	4.895924e-01
8.875         	4.897679e-01
8.9           	4.899304e-01
8.925         	4.900793e-01
8.95          	4.902267e-01
8.975         	4.903624e-01
9             	4.904968e-01
9.025         	4.906255e-01
9.05          	4.907427e-01
9.075         	4.908563e-01
9.1           	4.909639e-01
9.125         	4.910648e-01
9.15          	4.911649e-01
9.175         	4.912551e-01
9.2           	4.913459e-01
9.225         	4.914324e-01
9.25          	4.915150e-01
9.275         	4.915911e-01
9.3           	4.916594e-01
9.325         	4.917167e-01
9.35          	4.917678e-01
9.375         	4.918064e-01
9.4           	4.918295e-01
9.425         	4.918357e-01
9.45          	4.918331e-01
9.475         	4.918206e-01
9.5           	4.917964e-01
9.525         	4.917673e-01
9.55          	4.917378e-01
9.575         	4.917070e-01
9.6           	4.916753e-01
9.625         	4.916455e-01
9.65          	4.916154e-01
9.675         	4.915846e-01
9.7           	4.915503e-01
9.725         	4.915110e-01
9.75          	4.914685e-01
9.775         	4.914203e-01
9.8           	4.913690e-01
9.825         	4.913131e-01
9.85          	4.912620e-01
9.875         	4.912133e-01
9.9           	4.911678e-01
9.925         	4.911215e-01
9.95          	4.910697e-01
9.975         	4.910182e-01
10            	4.909571e-01
10.025        	4.908892e-01
10.05         	4.908121e-01
10.075        	4.907231e-01
10.1          	4.906273e-01
10.125        	4.905207e-01
10.15         	4.904009e-01
10.175        	4.902617e-01
10.2          	4.901130e-01
10.225        	4.899462e-01
10.25         	4.897536e-01
10.275        	4.895534e-01
10.3          	4.893491e-01
10.325        	4.891260e-01
10.35         	4.888994e-01
10.375        	4.886617e-01
10.4          	4.884174e-01
10.425        	4.881686e-01
10.45         	4.879177e-01
10.475        	4.876676e-01
10.5          	4.874181e-01
10.525        	4.871733e-01
10.55         	4.869319e-01
10.575        	4.866961e-01
10.6          	4.864604e-01
10.625        	4.862287e-01
10.65         	4.859978e-01
10.675        	4.857673e-01
10.7          	4.855412e-01
10.725        	4.853126e-01
10.75         	4.850841e-01
10.775        	4.848534e-01
10.8          	4.846224e-01
10.825        	4.843910e-01
10.85         	4.841600e-01
10.875        	4.839265e-01
10.9          	4.836899e-01
10.925        	4.834541e-01
10.95         	4.832165e-01
10.975        	4.829719e-01
11            	4.827308e-01
11.025        	4.824863e-01
11.05         	4.822424e-01
11.075        	4.819994e-01
11.1          	4.817558e-01
11.125        	4.815151e-01
11.15         	4.812708e-01
11.175        	4.810281e-01
11.2          	4.807884e-01
11.225        	4.805465e-01
11.25         	4.803027e-01
11.275        	4.800628e-01
11.3          	4.798223e-01
11.325        	4.795818e-01
11.35         	4.793403e-01
11.375        	4.791005e-01
11.4          	4.788603e-01
11.425        	4.786184e-01
11.45         	4.783764e-01
11.475        	4.781320e-01
11.5          	4.778852e-01
11.525        	4.776345e-01
11.55         	4.773793e-01
11.575        	4.771199e-01
11.6          	4.768539e-01
11.625        	4.765831e-01
11.65         	4.763100e-01
11.675        	4.760312e-01
11.7          	4.757554e-01
11.725        	4.754792e-01
11.75         	4.752087e-01
11.775        	4.749436e-01
11.8          	4.746835e-01
11.825        	4.744317e-01
11.85         	4.741840e-01
11.875        	4.739432e-01
11.9          	4.737051e-01
11.925        	4.734709e-01
11.95         	4.732367e-01
11.975        	4.730012e-01
12            	4.727648e-01
12.025        	4.725245e-01
12.05         	4.722792e-01
12.075        	4.720321e-01
12.1          	4.717792e-01
12.125        	4.715230e-01
12.15         	4.712615e-01
12.175        	4.709961e-01
12.2          	4.707277e-01
12.225        	4.704506e-01
12.25         	4.701711e-01
12.275        	4.698860e-01
12.3          	4.695932e-01
12.325        	4.692963e-01
12.35         	4.689955e-01
12.375        	4.686903e-01
12.4          	4.683815e-01
12.425        	4.680700e-01
12.45         	4.677567e-01
12.475        	4.674418e-01
12.5          	4.671257e-01
12.525        	4.668097e-01
12.55         	4.664932e-01
12.575        	4.661738e-01
12.6          	4.658552e-01
12.625        	4.655369e-01
12.65         	4.652181e-01
12.675        	4.649017e-01
12.7          	4.645871e-01
12.725        	4.642739e-01
12.75         	4.639641e-01
12.775        	4.636538e-01
12.8          	4.633454e-01
12.825        	4.630389e-01
12.85         	4.627336e-01
12.875        	4.624321e-01
12.9          	4.621306e-01
12.925        	4.618343e-01
12.95         	4.615411e-01
12.975        	4.612517e-01
13            	4.609661e-01
13.025        	4.606849e-01
13.05         	4.604099e-01
13.075        	4.601388e-01
13.1          	4.598724e-01
13.125        	4.596118e-01
13.15         	4.593581e-01
13.175        	4.591100e-01
13.2          	4.588679e-01
13.225        	4.586328e-01
13.25         	4.584035e-01
13.275        	4.581782e-01
13.3          	4.579587e-01
13.325        	4.577409e-01
13.35         	4.575234e-01
13.375        	4.573106e-01
13.4          	4.570979e-01
13.425        	4.568847e-01
13.45         	4.566723e-01
13.475        	4.564616e-01
13.5          	4.562503e-01
13.525        	4.560398e-01
13.55         	4.558306e-01
13.575        	4.556227e-01
13.6          	4.554172e-01
13.625        	4.552146e-01
13.65         	4.550151e-01
13.675        	4.548204e-01
13.7          	4.546256e-01
13.725        	4.544374e-01
13.75         	4.542523e-01
13.775        	4.540695e-01
13.8          	4.538910e-01
13.825        	4.537160e-01
13.85         	4.535456e-01
13.875        	4.533790e-01
13.9          	4.532158e-01
13.925        	4.530574e-01
13.95         	4.529015e-01
13.975        	4.527480e-01
14            	4.525963e-01
14.025        	4.524471e-01
14.05         	4.522974e-01
14.075        	4.521470e-01
14.1          	4.519967e-01
14.125        	4.518454e-01
14.15         	4.516911e-01
14.175        	4.515369e-01
14.2          	4.513795e-01
14.225        	4.512213e-01
14.25         	4.510620e-01
14.275        	4.509033e-01
14.3          	4.507435e-01
14.325        	4.505843e-01
14.35         	4.504261e-01
14.375        	4.502658e-01
14.4          	4.501050e-01
14.425        	4.499431e-01
14.45         	4.497803e-01
14.475        	4.496190e-01
14.5          	4.494550e-01
14.525        	4.492946e-01
14.55         	4.491379e-01
14.575        	4.489836e-01
14.6          	4.488342e-01
14.625        	4.486895e-01
14.65         	4.485463e-01
14.675        	4.484082e-01
14.7          	4.482708e-01
14.725        	4.481344e-01
14.75         	4.480009e-01
14.775        	4.478646e-01
14.8          	4.477291e-01
14.825        	4.475918e-01
14.85         	4.474539e-01
14.875        	4.473132e-01
14.9          	4.471718e-01
14.925        	4.470300e-01
14.95         	4.468861e-01
14.975        	4.467418e-01
15            	4.465974e-01
15.025        	4.464505e-01
15.05         	4.463038e-01
15.075        	4.461568e-01
15.1          	4.460116e-01
15.125        	4.458645e-01
15.15         	4.457205e-01
15.175        	4.455776e-01
15.2          	4.454374e-01
15.225        	4.452977e-01
15.25         	4.451614e-01
15.275        	4.450279e-01
15.3          	4.448945e-01
15.325        	4.447635e-01
15.35         	4.446328e-01
15.375        	4.445035e-01
15.4          	4.443741e-01
15.425        	4.442450e-01
15.45         	4.441153e-01
15.475        	4.439848e-01
15.5          	4.438540e-01
15.525        	4.437172e-01
15.55         	4.435793e-01
15.575        	4.434382e-01
15.6          	4.432908e-01
15.625        	4.431382e-01
15.65         	4.429838e-01
15.675        	4.428251e-01
15.7          	4.426624e-01
15.725        	4.424995e-01
15.75         	4.423341e-01
15.775        	4.421671e-01
15.8          	4.419979e-01
15.825        	4.418279e-01
15.85         	4.416555e-01
15.875        	4.414818e-01
15.9          	4.413073e-01
15.925        	4.411343e-01
15.95         	4.409620e-01
15.975        	4.407913e-01
16            	4.406230e-01
16.025        	4.404606e-01
16.05         	4.403017e-01
16.075        	4.401463e-01
16.1          	4.399959e-01
16.125        	4.398500e-01
16.15         	4.397079e-01
16.175        	4.395685e-01
16.2          	4.394312e-01
16.225        	4.392939e-01
16.25         	4.391561e-01
16.275        	4.390167e-01
16.3          	4.388765e-01
16.325        	4.387356e-01
16.35         	4.385950e-01
16.375        	4.384537e-01
16.4          	4.383168e-01
16.425        	4.381838e-01
16.45         	4.380565e-01
16.475        	4.379349e-01
16.5          	4.378186e-01
16.525        	4.377091e-01
16.55         	4.376059e-01
16.575        	4.375070e-01
16.6          	4.374139e-01
16.625        	4.373253e-01
16.65         	4.372405e-01
16.675        	4.371585e-01
16.7          	4.370788e-01
16.725        	4.369992e-01
16.75         	4.369205e-01
16.775        	4.368396e-01
16.8          	4.367575e-01
16.825        	4.366719e-01
16.85         	4.365849e-01
16.875        	4.364949e-01
16.9          	4.363990e-01
16.925        	4.363033e-01
16.95         	4.362068e-01
16.975        	4.361079e-01
17            	4.360112e-01
17.025        	4.359164e-01
17.05         	4.358215e-01
17.075        	4.357285e-01
17.1          	4.356410e-01
17.125        	4.355564e-01
17.15         	4.354724e-01
17.175        	4.353926e-01
17.2          	4.353143e-01
17.225        	4.352385e-01
17.25         	4.351633e-01
17.275        	4.350893e-01
17.3          	4.350148e-01
17.325        	4.349416e-01
17.35         	4.348676e-01
17.375        	4.347942e-01
17.4          	4.347212e-01
17.425        	4.346479e-01
17.45         	4.345763e-01
17.475        	4.345050e-01
17.5          	4.344328e-01
17.525        	4.343620e-01
17.55         	4.342903e-01
17.575        	4.342181e-01
17.6          	4.341452e-01
17.625        	4.340713e-01
17.65         	4.339949e-01
17.675        	4.339202e-01
17.7          	4.338434e-01
17.725        	4.337666e-01
17.75         	4.336887e-01
17.775        	4.336095e-01
17.8          	4.335310e-01
17.825        	4.334504e-01
17.85         	4.333682e-01
17.875        	4.332850e-01
17.9          	4.332007e-01
17.925        	4.331157e-01
17.95         	4.330307e-01
17.975        	4.329465e-01
18            	4.328616e-01
18.025        	4.327772e-01
18.05         	4.326961e-01
18.075        	4.326125e-01
18.1          	4.325331e-01
18.125        	4.324573e-01
18.15         	4.323808e-01
18.175        	4.323079e-01
18.2          	4.322372e-01
18.225        	4.321684e-01
18.25         	4.321014e-01
18.275        	4.320356e-01
18.3          	4.319725e-01
18.325        	4.319095e-01
18.35         	4.318468e-01
18.375        	4.317857e-01
18.4          	4.317219e-01
18.425        	4.316573e-01
18.45         	4.315917e-01
18.475        	4.315238e-01
18.5          	4.314541e-01
18.525        	4.313812e-01
18.55         	4.313071e-01
18.575        	4.312305e-01
18.6          	4.311528e-01
18.625        	4.310745e-01
18.65         	4.309941e-01
18.675        	4.309155e-01
18.7          	4.308361e-01
18.725        	4.307574e-01
18.75         	4.306795e-01
18.775        	4.306018e-01
18.8          	4.305283e-01
18.825        	4.304590e-01
18.85         	4.303924e-01
18.875        	4.303287e-01
18.9          	4.302701e-01
18.925        	4.302187e-01
18.95         	4.301695e-01
18.975        	4.301240e-01
19            	4.300841e-01
19.025        	4.300479e-01
19.05         	4.300156e-01
19.075        	4.299852e-01
19.1          	4.299565e-01
19.125        	4.299294e-01
19.15         	4.299008e-01
19.175        	4.298718e-01
19.2          	4.298409e-01
19.225        	4.298086e-01
19.25         	4.297748e-01
19.275        	4.297388e-01
19.3          	4.297012e-01
19.325        	4.296631e-01
19.35         	4.296252e-01
19.375        	4.295865e-01
19.4          	4.295473e-01
19.425        	4.295068e-01
19.45         	4.294665e-01
19.475        	4.294246e-01
19.5          	4.293840e-01
19.525        	4.293414e-01
19.55         	4.292983e-01
19.575        	4.292574e-01
19.6          	4.292175e-01
19.625        	4.291782e-01
19.65         	4.291401e-01
19.675        	4.291026e-01
19.7          	4.290665e-01
19.725        	4.290327e-01
19.75         	4.289982e-01
19.775        	4.289634e-01
19.8          	4.289319e-01
19.825        	4.289014e-01
19.85         	4.288729e-01
19.875        	4.288483e-01
19.9          	4.288289e-01
19.925        	4.288133e-01
19.95         	4.288042e-01
19.975        	4.288016e-01
20            	4.288051e-01
20.025        	4.288123e-01
20.05         	4.288231e-01
20.075        	4.288346e-01
20.1          	4.288462e-01
20.125        	4.288561e-01
20.15         	4.288646e-01
20.175        	4.288702e-01
20.2          	4.288687e-01
20.225        	4.288665e-01
20.25         	4.288580e-01
20.275        	4.288420e-01
20.3          	4.288264e-01
20.325        	4.288020e-01
20.35         	4.287714e-01
20.375        	4.287396e-01
20.4          	4.287004e-01
20.425        	4.286551e-01
20.45         	4.286063e-01
20.475        	4.285550e-01
20.5          	4.284994e-01
20.525        	4.284421e-01
20.55         	4.283847e-01
20.575        	4.283278e-01
20.6          	4.282699e-01
20.625        	4.282134e-01
20.65         	4.281571e-01
20.675        	4.280986e-01
20.7          	4.280413e-01
20.725        	4.279825e-01
20.75         	4.279201e-01
20.775        	4.278580e-01
20.8          	4.277929e-01
20.825        	4.277280e-01
20.85         	4.276605e-01
20.875        	4.275918e-01
20.9          	4.275235e-01
20.925        	4.274544e-01
20.95         	4.273869e-01
20.975        	4.273205e-01
21            	4.272540e-01
21.025        	4.271899e-01
21.05         	4.271296e-01
21.075        	4.270690e-01
21.1          	4.270142e-01
21.125        	4.269646e-01
21.15         	4.269168e-01
21.175        	4.268760e-01
21.2          	4.268421e-01
21.225        	4.268131e-01
21.25         	4.267930e-01
21.275        	4.267798e-01
21.3          	4.267726e-01
21.325        	4.267728e-01
21.35         	4.267789e-01
21.375        	4.267905e-01
21.4          	4.268071e-01
21.425        	4.268263e-01
21.45         	4.268496e-01
21.475        	4.268769e-01
21.5          	4.269046e-01
21.525        	4.269374e-01
21.55         	4.269717e-01
21.575        	4.270088e-01
21.6          	4.270466e-01
21.625        	4.270853e-01
21.65         	4.271285e-01
21.675        	4.271712e-01
21.7          	4.272140e-01
21.725        	4.272597e-01
21.75         	4.273054e-01
21.775        	4.273529e-01
21.8          	4.273983e-01
21.825        	4.274454e-01
21.85         	4.274938e-01
21.875        	4.275402e-01
21.9          	4.275871e-01
21.925        	4.276344e-01
21.95         	4.276833e-01
21.975        	4.277307e-01
22            	4.277791e-01
22.025        	4.278292e-01
22.05         	4.278806e-01
22.075        	4.279319e-01
22.1          	4.279794e-01
22.125        	4.280294e-01
22.15         	4.280781e-01
22.175        	4.281240e-01
22.2          	4.281698e-01
22.225        	4.282133e-01
22.25         	4.282547e-01
22.275        	4.282959e-01
22.3          	4.283373e-01
22.325        	4.283786e-01
22.35         	4.284217e-01
22.375        	4.284657e-01
22.4          	4.285092e-01
22.425        	4.285531e-01
22.45         	4.285983e-01
22.475        	4.286417e-01
22.5          	4.286810e-01
22.525        	4.287171e-01
22.55         	4.287499e-01
22.575        	4.287749e-01
22.6          	4.287975e-01
22.625        	4.288150e-01
22.65         	4.288279e-01
22.675        	4.288376e-01
22.7          	4.288461e-01
22.725        	4.288510e-01
22.75         	4.288538e-01
22.775        	4.288560e-01
22.8          	4.288556e-01
22.825        	4.288525e-01
22.85         	4.288502e-01
22.875        	4.288460e-01
22.9          	4.288389e-01
22.925        	4.288328e-01
22.95         	4.288237e-01
22.975        	4.288127e-01
23            	4.287987e-01
23.025        	4.287833e-01
23.05         	4.287636e-01
23.075        	4.287389e-01
23.1          	4.287133e-01
23.125        	4.286846e-01
23.15         	4.286545e-01
23.175        	4.286230e-01
23.2          	4.285927e-01
23.225        	4.285637e-01
23.25         	4.285339e-01
23.275        	4.285082e-01
23.3          	4.284824e-01
23.325        	4.284598e-01
23.35         	4.284387e-01
23.375        	4.284189e-01
23.4          	4.284006e-01
23.425        	4.283847e-01
23.45         	4.283696e-01
23.475        	4.283549e-01
23.5          	4.283398e-01
23.525        	4.283262e-01
23.55         	4.283130e-01
23.575        	4.283018e-01
23.6          	4.282920e-01
23.625        	4.282860e-01
23.65         	4.282815e-01
23.675        	4.282820e-01
23.7          	4.282828e-01
23.725        	4.282887e-01
23.75         	4.282981e-01
23.775        	4.283072e-01
23.8          	4.283204e-01
23.825        	4.283390e-01
23.85         	4.283612e-01
23.875        	4.283871e-01
23.9          	4.284144e-01
23.925        	4.284464e-01
23.95         	4.284797e-01
23.975        	4.285133e-01
24            	4.285474e-01
24.025        	4.285827e-01
24.05         	4.286165e-01
24.075        	4.286484e-01
24.1          	4.286816e-01
24.125        	4.287140e-01
24.15         	4.287464e-01
24.175        	4.287759e-01
24.2          	4.288038e-01
24.225        	4.288323e-01
24.25         	4.288560e-01
24.275        	4.288773e-01
24.3          	4.288973e-01
24.325        	4.289120e-01
24.35         	4.289235e-01
24.375        	4.289306e-01
24.4          	4.289345e-01
24.425        	4.289376e-01
24.45         	4.289376e-01
24.475        	4.289345e-01
24.5          	4.289331e-01
24.525        	4.289313e-01
24.55         	4.289287e-01
24.575        	4.289286e-01
24.6          	4.289277e-01
24.625        	4.289290e-01
24.65         	4.289308e-01
24.675        	4.289347e-01
24.7          	4.289382e-01
24.725        	4.289408e-01
24.75         	4.289456e-01
24.775        	4.289483e-01
24.8          	4.289501e-01
24.825        	4.289525e-01
24.85         	4.289533e-01
24.875        	4.289535e-01
24.9          	4.289522e-01
24.925        	4.289512e-01
24.95         	4.289486e-01
24.975        	4.289421e-01
25            	4.289378e-01
25.025        	4.289326e-01
25.05         	4.289246e-01
25.075        	4.289153e-01
25.1          	4.289112e-01
25.125        	4.289059e-01
25.15         	4.289004e-01
25.175        	4.288963e-01
25.2          	4.288886e-01
25.225        	4.288779e-01
25.25         	4.288637e-01
25.275        	4.288436e-01
25.3          	4.288202e-01
25.325        	4.287912e-01
25.35         	4.287606e-01
25.375        	4.287266e-01
25.4          	4.286909e-01
25.425        	4.286540e-01
25.45         	4.286175e-01
25.475        	4.285789e-01
25.5          	4.285397e-01
25.525        	4.284981e-01
25.55         	4.284561e-01
25.575        	4.284127e-01
25.6          	4.283678e-01
25.625        	4.283226e-01
25.65         	4.282794e-01
25.675        	4.282363e-01
25.7          	4.281957e-01
25.725        	4.281566e-01
25.75         	4.281201e-01
25.775        	4.280877e-01
25.8          	4.280574e-01
25.825        	4.280337e-01
25.85         	4.280140e-01
25.875        	4.279990e-01
25.9          	4.279885e-01
25.925        	4.279817e-01
25.95         	4.279772e-01
25.975        	4.279722e-01
26            	4.279677e-01
26.025        	4.279639e-01
26.05         	4.279552e-01
26.075        	4.279462e-01
26.1          	4.279349e-01
26.125        	4.279189e-01
26.15         	4.279015e-01
26.175        	4.278819e-01
26.2          	4.278568e-01
26.225        	4.278274e-01
26.25         	4.277967e-01
26.275        	4.277599e-01
26.3          	4.277193e-01
26.325        	4.276764e-01
26.35         	4.276298e-01
26.375        	4.275831e-01
26.4          	4.275342e-01
26.425        	4.274872e-01
26.45         	4.274397e-01
26.475        	4.273951e-01
26.5          	4.273527e-01
26.525        	4.273121e-01
26.55         	4.272764e-01
26.575        	4.272436e-01
26.6          	4.272152e-01
26.625        	4.271894e-01
26.65         	4.271679e-01
26.675        	4.271483e-01
26.7          	4.271298e-01
26.725        	4.271124e-01
26.75         	4.270969e-01
