# Region type : patch bottomWall
# Faces       : 200000
# Area        : 4.800000e+01
# Scale factor: 1.000000e+00
# Time        	areaAverage(yPlus)
2.513924      	2.365198e-01
2.521367      	2.365893e-01
2.528864      	2.366560e-01
2.536329      	2.367207e-01
2.543688      	2.367836e-01
2.551099      	2.368431e-01
2.558673      	2.369018e-01
2.566242      	2.369598e-01
2.573917      	2.370156e-01
2.581852      	2.370700e-01
2.589967      	2.371250e-01
2.598313      	2.371781e-01
2.606945      	2.372300e-01
2.615375      	2.372792e-01
2.623602      	2.373239e-01
2.63144       	2.373636e-01
2.63917       	2.374001e-01
2.646715      	2.374334e-01
2.653951      	2.374627e-01
2.66115       	2.374889e-01
2.668328      	2.375131e-01
2.67524       	2.375349e-01
2.682101      	2.375537e-01
2.689099      	2.375700e-01
2.695953      	2.375841e-01
2.702718      	2.375965e-01
2.709584      	2.376066e-01
2.716602      	2.376147e-01
2.723516      	2.376206e-01
2.730477      	2.376242e-01
2.737662      	2.376253e-01
2.744951      	2.376245e-01
2.752262      	2.376211e-01
2.759667      	2.376149e-01
2.766919      	2.376067e-01
2.774178      	2.375960e-01
2.781603      	2.375822e-01
2.788973      	2.375666e-01
2.796349      	2.375492e-01
2.803898      	2.375294e-01
2.811508      	2.375078e-01
2.819149      	2.374844e-01
2.826982      	2.374588e-01
2.834916      	2.374320e-01
2.842942      	2.374032e-01
2.851197      	2.373728e-01
2.859519      	2.373411e-01
2.868044      	2.373074e-01
2.876726      	2.372721e-01
2.885518      	2.372359e-01
2.894572      	2.371982e-01
2.903626      	2.371591e-01
2.912595      	2.371189e-01
2.921642      	2.370776e-01
2.930449      	2.370366e-01
2.939271      	2.369934e-01
2.948064      	2.369486e-01
2.956722      	2.369031e-01
2.965494      	2.368550e-01
2.974133      	2.368060e-01
2.982819      	2.367547e-01
2.991535      	2.367013e-01
3.000195      	2.366460e-01
3.008987      	2.365872e-01
3.0177        	2.365266e-01
3.026548      	2.364625e-01
3.035367      	2.363964e-01
3.044272      	2.363268e-01
3.053236      	2.362543e-01
3.06222       	2.361793e-01
3.071348      	2.361007e-01
3.080465      	2.360203e-01
3.089765      	2.359362e-01
3.098987      	2.358512e-01
3.10826       	2.357638e-01
3.117505      	2.356754e-01
3.126616      	2.355869e-01
3.135782      	2.354964e-01
3.145126      	2.354029e-01
3.154421      	2.353089e-01
3.163804      	2.352127e-01
3.17347       	2.351124e-01
3.183236      	2.350102e-01
3.193028      	2.349068e-01
3.202599      	2.348047e-01
3.212147      	2.347019e-01
3.221536      	2.346001e-01
3.230873      	2.344981e-01
3.240143      	2.343964e-01
3.249371      	2.342942e-01
3.258729      	2.341905e-01
3.268012      	2.340878e-01
3.277272      	2.339844e-01
3.286543      	2.338813e-01
3.295966      	2.337766e-01
3.305232      	2.336742e-01
3.314358      	2.335735e-01
3.323565      	2.334724e-01
3.332651      	2.333733e-01
3.341439      	2.332776e-01
3.35012       	2.331833e-01
3.358843      	2.330887e-01
3.367494      	2.329953e-01
3.375923      	2.329052e-01
3.384281      	2.328163e-01
3.392689      	2.327268e-01
3.401048      	2.326382e-01
3.409328      	2.325507e-01
3.417532      	2.324643e-01
3.425777      	2.323777e-01
3.434168      	2.322896e-01
3.442461      	2.322034e-01
3.450651      	2.321185e-01
3.458862      	2.320336e-01
3.467218      	2.319478e-01
3.475681      	2.318617e-01
3.484031      	2.317774e-01
3.492379      	2.316936e-01
3.500843      	2.316096e-01
3.509547      	2.315242e-01
3.518316      	2.314393e-01
3.527079      	2.313555e-01
3.535959      	2.312720e-01
3.544943      	2.311893e-01
3.553815      	2.311092e-01
3.562447      	2.310332e-01
3.570809      	2.309614e-01
3.579151      	2.308912e-01
3.587676      	2.308213e-01
3.595997      	2.307553e-01
3.604301      	2.306917e-01
3.612943      	2.306275e-01
3.62207       	2.305624e-01
3.630959      	2.305023e-01
3.639702      	2.304458e-01
3.64857       	2.303912e-01
3.657361      	2.303400e-01
3.665958      	2.302929e-01
3.674605      	2.302478e-01
3.683495      	2.302048e-01
3.692267      	2.301660e-01
3.70103       	2.301300e-01
3.710163      	2.300953e-01
3.719551      	2.300633e-01
3.728837      	2.300353e-01
3.738345      	2.300096e-01
3.747922      	2.299869e-01
3.757714      	2.299667e-01
3.767766      	2.299491e-01
3.777818      	2.299350e-01
3.787877      	2.299239e-01
3.79762       	2.299157e-01
3.807222      	2.299098e-01
3.816847      	2.299060e-01
3.826245      	2.299044e-01
3.835526      	2.299045e-01
3.844879      	2.299062e-01
3.854163      	2.299096e-01
3.863354      	2.299140e-01
3.872647      	2.299195e-01
3.882022      	2.299262e-01
3.891414      	2.299339e-01
3.900858      	2.299423e-01
3.910261      	2.299516e-01
3.919814      	2.299621e-01
3.929525      	2.299736e-01
3.939237      	2.299860e-01
3.94913       	2.300002e-01
3.959005      	2.300156e-01
3.968785      	2.300332e-01
3.978604      	2.300518e-01
3.987974      	2.300713e-01
3.997097      	2.300910e-01
4.006132      	2.301114e-01
4.015068      	2.301344e-01
4.023868      	2.301582e-01
4.032742      	2.301834e-01
4.041268      	2.302102e-01
4.049613      	2.302384e-01
4.05794       	2.302689e-01
4.065953      	2.303012e-01
4.07379       	2.303349e-01
4.081658      	2.303714e-01
4.089646      	2.304114e-01
4.09749       	2.304538e-01
4.105347      	2.304990e-01
4.113382      	2.305482e-01
4.121483      	2.306013e-01
4.129629      	2.306580e-01
4.137754      	2.307174e-01
4.145858      	2.307792e-01
4.153908      	2.308431e-01
4.161993      	2.309096e-01
4.170085      	2.309780e-01
4.17834       	2.310492e-01
4.186717      	2.311225e-01
4.19504       	2.311969e-01
4.20334       	2.312719e-01
4.211617      	2.313469e-01
4.219708      	2.314204e-01
4.227762      	2.314934e-01
4.235606      	2.315645e-01
4.243347      	2.316340e-01
4.250791      	2.317007e-01
4.257756      	2.317627e-01
4.264444      	2.318216e-01
4.271011      	2.318781e-01
4.277598      	2.319337e-01
4.284278      	2.319893e-01
4.290703      	2.320433e-01
4.296936      	2.320951e-01
4.303107      	2.321453e-01
4.309339      	2.321951e-01
4.315768      	2.322455e-01
4.322515      	2.322979e-01
4.329269      	2.323505e-01
4.336064      	2.324026e-01
4.343104      	2.324555e-01
4.350355      	2.325100e-01
4.357393      	2.325624e-01
4.364387      	2.326137e-01
4.371403      	2.326647e-01
4.378173      	2.327144e-01
4.384815      	2.327624e-01
4.391481      	2.328099e-01
4.398281      	2.328585e-01
4.404938      	2.329071e-01
4.411504      	2.329550e-01
4.418129      	2.330036e-01
4.424901      	2.330536e-01
4.431864      	2.331055e-01
4.438819      	2.331585e-01
4.445779      	2.332119e-01
4.452831      	2.332662e-01
4.459923      	2.333214e-01
4.466803      	2.333758e-01
4.473541      	2.334289e-01
4.480251      	2.334814e-01
4.487045      	2.335339e-01
4.493927      	2.335877e-01
4.500669      	2.336411e-01
4.50737       	2.336938e-01
4.514115      	2.337464e-01
4.520902      	2.337994e-01
4.527824      	2.338534e-01
4.534636      	2.339073e-01
4.541122      	2.339593e-01
4.547477      	2.340093e-01
4.553892      	2.340590e-01
4.560489      	2.341095e-01
4.566849      	2.341592e-01
4.573054      	2.342072e-01
4.579275      	2.342542e-01
4.585676      	2.343017e-01
4.592201      	2.343497e-01
4.598553      	2.343965e-01
4.604907      	2.344424e-01
4.61143       	2.344885e-01
4.618234      	2.345354e-01
4.624971      	2.345815e-01
4.631719      	2.346266e-01
4.638566      	2.346715e-01
4.645312      	2.347151e-01
4.652058      	2.347573e-01
4.658647      	2.347976e-01
4.665169      	2.348365e-01
4.671856      	2.348744e-01
4.678411      	2.349113e-01
4.684729      	2.349458e-01
4.69101       	2.349787e-01
4.697074      	2.350102e-01
4.702926      	2.350396e-01
4.708662      	2.350671e-01
4.714381      	2.350933e-01
4.720068      	2.351187e-01
4.725506      	2.351432e-01
4.73078       	2.351661e-01
4.735975      	2.351874e-01
4.741168      	2.352078e-01
4.746438      	2.352275e-01
4.751787      	2.352471e-01
4.757001      	2.352665e-01
4.762153      	2.352848e-01
4.767331      	2.353023e-01
4.772531      	2.353194e-01
4.777538      	2.353358e-01
4.782422      	2.353511e-01
4.787254      	2.353660e-01
4.792104      	2.353801e-01
4.797046      	2.353940e-01
4.80203       	2.354076e-01
4.806915      	2.354209e-01
4.811776      	2.354336e-01
4.816681      	2.354459e-01
4.821661      	2.354583e-01
4.826556      	2.354707e-01
4.831402      	2.354829e-01
4.836266      	2.354941e-01
4.841245      	2.355044e-01
4.84637       	2.355151e-01
4.851409      	2.355263e-01
4.856428      	2.355370e-01
4.861523      	2.355474e-01
4.866906      	2.355578e-01
4.872575      	2.355691e-01
4.878245      	2.355813e-01
4.884082      	2.355930e-01
4.890042      	2.356049e-01
4.896085      	2.356164e-01
4.902183      	2.356281e-01
4.908187      	2.356397e-01
4.914216      	2.356509e-01
4.920393      	2.356616e-01
4.926554      	2.356721e-01
4.932667      	2.356828e-01
4.938856      	2.356929e-01
4.945239      	2.357025e-01
4.951611      	2.357123e-01
4.957982      	2.357217e-01
4.964495      	2.357308e-01
4.971304      	2.357397e-01
4.978237      	2.357491e-01
4.985284      	2.357582e-01
4.992644      	2.357675e-01
5.000566      	2.357770e-01
5.008598      	2.357880e-01
5.016636      	2.357994e-01
5.02444       	2.358106e-01
5.032184      	2.358218e-01
5.039671      	2.358330e-01
5.047135      	2.358433e-01
5.054778      	2.358538e-01
5.062222      	2.358656e-01
5.069691      	2.358773e-01
5.077179      	2.358895e-01
5.08479       	2.359022e-01
5.092416      	2.359165e-01
5.099724      	2.359316e-01
5.106849      	2.359467e-01
5.113877      	2.359618e-01
5.12083       	2.359774e-01
5.127827      	2.359940e-01
5.134934      	2.360114e-01
5.141925      	2.360296e-01
5.148895      	2.360480e-01
5.155925      	2.360676e-01
5.162984      	2.360886e-01
5.170175      	2.361102e-01
5.177489      	2.361331e-01
5.184826      	2.361577e-01
5.192347      	2.361832e-01
5.20017       	2.362104e-01
5.208148      	2.362399e-01
5.216152      	2.362715e-01
5.22416       	2.363039e-01
5.232206      	2.363371e-01
5.240263      	2.363716e-01
5.248159      	2.364070e-01
5.25598       	2.364422e-01
5.26382       	2.364781e-01
5.27178       	2.365152e-01
5.279892      	2.365544e-01
5.287958      	2.365942e-01
5.29605       	2.366344e-01
5.304236      	2.366763e-01
5.312139      	2.367189e-01
5.31983       	2.367608e-01
5.327529      	2.368024e-01
5.335272      	2.368452e-01
5.342569      	2.368881e-01
5.349573      	2.369298e-01
5.356465      	2.369702e-01
5.363409      	2.370109e-01
5.370549      	2.370532e-01
5.37752       	2.370965e-01
5.384285      	2.371395e-01
5.390994      	2.371821e-01
5.39778       	2.372250e-01
5.404777      	2.372699e-01
5.411854      	2.373166e-01
5.418804      	2.373640e-01
5.425766      	2.374115e-01
5.432872      	2.374599e-01
5.440274      	2.375110e-01
5.447877      	2.375648e-01
5.455343      	2.376192e-01
5.462471      	2.376722e-01
5.469414      	2.377242e-01
5.476301      	2.377760e-01
5.48323       	2.378281e-01
5.490308      	2.378814e-01
5.497662      	2.379369e-01
5.505383      	2.379966e-01
5.513168      	2.380589e-01
5.520526      	2.381199e-01
5.527706      	2.381786e-01
5.534934      	2.382370e-01
5.542321      	2.382971e-01
5.549525      	2.383575e-01
5.556614      	2.384165e-01
5.563735      	2.384751e-01
5.570837      	2.385343e-01
5.577686      	2.385930e-01
5.584398      	2.386502e-01
5.591127      	2.387067e-01
5.598016      	2.387640e-01
5.604738      	2.388221e-01
5.611275      	2.388790e-01
5.617766      	2.389350e-01
5.624346      	2.389913e-01
5.631083      	2.390496e-01
5.63763       	2.391086e-01
5.64406       	2.391667e-01
5.650506      	2.392245e-01
5.657197      	2.392836e-01
5.664049      	2.393455e-01
5.670785      	2.394076e-01
5.677601      	2.394703e-01
5.684543      	2.395358e-01
5.6914        	2.396021e-01
5.698116      	2.396673e-01
5.704445      	2.397303e-01
5.710505      	2.397908e-01
5.71644       	2.398497e-01
5.722368      	2.399086e-01
5.728399      	2.399689e-01
5.734653      	2.400319e-01
5.74127       	2.400987e-01
5.747686      	2.401676e-01
5.753703      	2.402339e-01
5.759482      	2.402975e-01
5.765138      	2.403597e-01
5.770768      	2.404216e-01
5.776459      	2.404842e-01
5.78231       	2.405488e-01
5.788456      	2.406169e-01
5.795049      	2.406907e-01
5.80188       	2.407696e-01
5.808899      	2.408522e-01
5.815743      	2.409353e-01
5.82251       	2.410179e-01
5.829377      	2.411018e-01
5.836491      	2.411890e-01
5.843699      	2.412786e-01
5.850738      	2.413685e-01
5.857205      	2.414532e-01
5.863472      	2.415341e-01
5.86983       	2.416154e-01
5.876404      	2.416999e-01
5.882502      	2.417820e-01
5.8883        	2.418600e-01
5.894028      	2.419365e-01
5.899875      	2.420138e-01
5.906006      	2.420945e-01
5.911922      	2.421761e-01
5.917567      	2.422552e-01
5.923127      	2.423327e-01
5.928752      	2.424108e-01
5.934591      	2.424913e-01
5.94075       	2.425765e-01
5.946719      	2.426621e-01
5.952556      	2.427461e-01
5.958374      	2.428297e-01
5.964294      	2.429145e-01
5.970137      	2.429997e-01
5.97577       	2.430827e-01
5.981325      	2.431642e-01
5.98691       	2.432457e-01
5.992631      	2.433288e-01
5.998254      	2.434122e-01
6.003677      	2.434933e-01
6.009032      	2.435728e-01
6.014437      	2.436527e-01
6.020012      	2.437348e-01
6.025601      	2.438188e-01
6.030933      	2.439005e-01
6.03616       	2.439799e-01
6.041406      	2.440587e-01
6.046786      	2.441388e-01
6.052404      	2.442220e-01
6.057847      	2.443054e-01
6.063137      	2.443864e-01
6.068417      	2.444667e-01
6.073814      	2.445481e-01
6.079499      	2.446325e-01
6.085208      	2.447190e-01
6.090712      	2.448034e-01
6.096179      	2.448865e-01
6.101751      	2.449700e-01
6.10764       	2.450564e-01
6.113708      	2.451469e-01
6.119549      	2.452357e-01
6.125349      	2.453226e-01
6.13128       	2.454102e-01
6.137337      	2.454991e-01
6.143587      	2.455901e-01
6.149669      	2.456807e-01
6.155576      	2.457681e-01
6.161467      	2.458540e-01
6.167498      	2.459408e-01
6.173748      	2.460303e-01
6.179943      	2.461202e-01
6.186061      	2.462087e-01
6.192103      	2.462960e-01
6.198197      	2.463829e-01
6.204445      	2.464713e-01
6.21068       	2.465606e-01
6.216877      	2.466498e-01
6.223145      	2.467390e-01
6.229623      	2.468305e-01
6.236268      	2.469251e-01
6.242936      	2.470206e-01
6.249747      	2.471178e-01
6.256496      	2.472159e-01
6.263271      	2.473143e-01
6.270066      	2.474131e-01
6.276926      	2.475128e-01
6.283871      	2.476140e-01
6.290842      	2.477162e-01
6.297907      	2.478199e-01
6.305087      	2.479253e-01
6.312087      	2.480302e-01
6.31898       	2.481325e-01
6.326021      	2.482352e-01
6.332917      	2.483382e-01
6.339708      	2.484394e-01
6.346643      	2.485411e-01
6.353533      	2.486431e-01
6.360334      	2.487434e-01
6.367219      	2.488437e-01
6.373935      	2.489430e-01
6.380449      	2.490393e-01
6.386909      	2.491337e-01
6.393261      	2.492265e-01
6.399536      	2.493174e-01
6.405801      	2.494078e-01
6.412022      	2.494976e-01
6.418132      	2.495863e-01
6.424065      	2.496725e-01
6.429945      	2.497573e-01
6.435885      	2.498426e-01
6.441912      	2.499294e-01
6.447943      	2.500171e-01
6.453765      	2.501031e-01
6.459452      	2.501871e-01
6.465083      	2.502701e-01
6.470732      	2.503535e-01
6.476464      	2.504376e-01
6.482212      	2.505228e-01
6.487796      	2.506070e-01
6.493293      	2.506898e-01
6.498774      	2.507723e-01
6.504307      	2.508555e-01
6.509964      	2.509404e-01
6.515609      	2.510267e-01
6.521127      	2.511117e-01
6.526596      	2.511958e-01
6.532088      	2.512800e-01
6.537675      	2.513661e-01
6.543418      	2.514550e-01
6.549095      	2.515450e-01
6.55469       	2.516339e-01
6.560285      	2.517222e-01
6.565959      	2.518118e-01
6.571797      	2.519038e-01
6.577742      	2.519989e-01
6.583581      	2.520943e-01
6.589406      	2.521891e-01
6.595313      	2.522846e-01
6.601398      	2.523825e-01
6.607676      	2.524840e-01
6.613862      	2.525866e-01
6.620039      	2.526892e-01
6.626327      	2.527928e-01
6.63285       	2.528995e-01
6.639596      	2.530106e-01
6.646136      	2.531215e-01
6.652508      	2.532297e-01
6.658947      	2.533372e-01
6.665349      	2.534453e-01
6.671441      	2.535494e-01
6.677455      	2.536503e-01
6.683584      	2.537526e-01
6.689622      	2.538558e-01
6.695397      	2.539552e-01
6.701109      	2.540517e-01
6.706923      	2.541481e-01
6.712773      	2.542462e-01
6.718369      	2.543424e-01
6.723873      	2.544368e-01
6.729429      	2.545306e-01
6.735158      	2.546254e-01
6.74076       	2.547206e-01
6.74621       	2.548130e-01
6.751656      	2.549047e-01
6.757178      	2.549976e-01
6.762739      	2.550913e-01
6.768098      	2.551831e-01
6.773321      	2.552719e-01
6.77851       	2.553588e-01
6.783757      	2.554453e-01
6.789079      	2.555330e-01
6.794229      	2.556199e-01
6.799276      	2.557043e-01
6.804314      	2.557872e-01
6.809434      	2.558700e-01
6.8147        	2.559547e-01
6.819849      	2.560398e-01
6.824896      	2.561226e-01
6.829939      	2.562042e-01
6.835074      	2.562861e-01
6.840408      	2.563694e-01
6.845732      	2.564546e-01
6.850942      	2.565382e-01
6.85615       	2.566198e-01
6.861467      	2.567017e-01
6.867054      	2.567862e-01
6.872728      	2.568742e-01
6.878287      	2.569613e-01
6.883865      	2.570466e-01
6.889559      	2.571318e-01
6.895609      	2.572199e-01
6.901705      	2.573116e-01
6.907686      	2.574020e-01
6.913698      	2.574912e-01
6.919743      	2.575803e-01
6.92556       	2.576672e-01
6.931258      	2.577514e-01
6.936927      	2.578334e-01
6.942635      	2.579149e-01
6.948122      	2.579947e-01
6.953438      	2.580712e-01
6.958689      	2.581458e-01
6.96397       	2.582195e-01
6.969279      	2.582937e-01
6.974367      	2.583667e-01
6.979306      	2.584372e-01
6.984184      	2.585058e-01
6.989076      	2.585731e-01
6.994059      	2.586404e-01
6.998957      	2.587088e-01
7.003688      	2.587758e-01
7.008335      	2.588409e-01
7.012966      	2.589043e-01
7.017649      	2.589670e-01
7.022467      	2.590301e-01
7.027208      	2.590946e-01
7.031809      	2.591584e-01
7.036342      	2.592206e-01
7.040875      	2.592816e-01
7.045477      	2.593423e-01
7.050267      	2.594033e-01
7.05503       	2.594663e-01
7.05965       	2.595284e-01
7.064207      	2.595886e-01
7.068773      	2.596480e-01
7.073441      	2.597082e-01
7.078346      	2.597698e-01
7.083212      	2.598335e-01
7.087946      	2.598963e-01
7.092634      	2.599572e-01
7.097366      	2.600172e-01
7.102277      	2.600778e-01
7.107438      	2.601420e-01
7.112464      	2.602084e-01
7.117397      	2.602730e-01
7.122335      	2.603360e-01
7.127419      	2.603990e-01
7.132837      	2.604642e-01
7.13826       	2.605330e-01
7.143549      	2.606019e-01
7.148824      	2.606693e-01
7.154249      	2.607365e-01
7.159742      	2.608058e-01
7.165209      	2.608741e-01
7.170702      	2.609419e-01
7.17599       	2.610095e-01
7.181136      	2.610748e-01
7.186234      	2.611379e-01
7.191374      	2.612002e-01
7.196522      	2.612625e-01
7.2015        	2.613241e-01
7.206397      	2.613840e-01
7.211298      	2.614427e-01
7.216222      	2.615015e-01
7.221002      	2.615600e-01
7.225693      	2.616166e-01
7.230365      	2.616721e-01
7.235085      	2.617275e-01
7.239926      	2.617832e-01
7.244657      	2.618400e-01
7.249136      	2.618954e-01
7.25345       	2.619486e-01
7.257663      	2.619998e-01
7.26182       	2.620490e-01
7.265963      	2.620974e-01
7.270135      	2.621454e-01
7.274396      	2.621934e-01
7.278834      	2.622429e-01
7.283438      	2.622951e-01
7.287903      	2.623493e-01
7.292277      	2.624018e-01
7.296609      	2.624526e-01
7.300948      	2.625030e-01
7.305361      	2.625533e-01
7.309901      	2.626045e-01
7.314497      	2.626571e-01
7.319198      	2.627110e-01
7.323868      	2.627660e-01
7.328394      	2.628199e-01
7.332849      	2.628718e-01
7.337291      	2.629229e-01
7.341776      	2.629733e-01
7.346357      	2.630240e-01
7.350997      	2.630763e-01
7.355514      	2.631287e-01
7.359964      	2.631789e-01
7.364406      	2.632277e-01
7.368895      	2.632768e-01
7.373487      	2.633261e-01
7.378261      	2.633763e-01
7.383001      	2.634286e-01
7.38768       	2.634799e-01
7.392367      	2.635302e-01
7.397129      	2.635799e-01
7.402071      	2.636300e-01
7.407328      	2.636825e-01
7.412597      	2.637384e-01
7.417864      	2.637935e-01
7.42323       	2.638472e-01
7.428758      	2.639014e-01
7.434313      	2.639572e-01
7.439955      	2.640132e-01
7.445674      	2.640693e-01
7.45126       	2.641244e-01
7.456791      	2.641771e-01
7.462212      	2.642287e-01
7.467484      	2.642785e-01
7.47271       	2.643263e-01
7.477977      	2.643723e-01
7.483357      	2.644179e-01
7.488599      	2.644649e-01
7.493703      	2.645097e-01
7.498764      	2.645525e-01
7.503868      	2.645942e-01
7.509108      	2.646354e-01
7.514451      	2.646777e-01
7.51967       	2.647207e-01
7.524858      	2.647620e-01
7.53011       	2.648024e-01
7.535552      	2.648426e-01
7.541174      	2.648837e-01
7.546694      	2.649261e-01
7.55221       	2.649671e-01
7.557853      	2.650076e-01
7.563825      	2.650486e-01
7.569888      	2.650923e-01
7.575883      	2.651355e-01
7.581982      	2.651777e-01
7.588285      	2.652204e-01
7.594606      	2.652638e-01
7.600921      	2.653068e-01
7.607104      	2.653485e-01
7.613222      	2.653885e-01
7.619324      	2.654266e-01
7.625605      	2.654636e-01
7.631811      	2.655011e-01
7.637934      	2.655371e-01
7.644041      	2.655709e-01
7.650369      	2.656033e-01
7.656817      	2.656374e-01
7.663071      	2.656717e-01
7.669309      	2.657035e-01
7.675772      	2.657336e-01
7.682457      	2.657639e-01
7.688955      	2.657956e-01
7.695391      	2.658252e-01
7.701858      	2.658534e-01
7.708286      	2.658815e-01
7.714478      	2.659082e-01
7.720635      	2.659324e-01
7.726876      	2.659557e-01
7.733085      	2.659790e-01
7.739255      	2.660015e-01
7.745478      	2.660229e-01
7.751687      	2.660445e-01
7.757816      	2.660663e-01
7.763809      	2.660878e-01
7.769691      	2.661080e-01
7.775566      	2.661268e-01
7.781538      	2.661444e-01
7.787641      	2.661629e-01
7.793707      	2.661820e-01
7.799627      	2.662019e-01
7.805457      	2.662205e-01
7.811298      	2.662374e-01
7.81725       	2.662531e-01
7.823347      	2.662692e-01
7.829567      	2.662858e-01
7.835891      	2.663032e-01
7.842         	2.663220e-01
7.847953      	2.663387e-01
7.853891      	2.663533e-01
7.859942      	2.663662e-01
7.866014      	2.663809e-01
7.871748      	2.663971e-01
7.877286      	2.664112e-01
7.882749      	2.664231e-01
7.888231      	2.664337e-01
7.893828      	2.664432e-01
7.899622      	2.664523e-01
7.90542       	2.664636e-01
7.911081      	2.664758e-01
7.916687      	2.664864e-01
7.922337      	2.664956e-01
7.928127      	2.665041e-01
7.934128      	2.665127e-01
7.940213      	2.665224e-01
7.946434      	2.665323e-01
7.952848      	2.665418e-01
7.959338      	2.665517e-01
7.965979      	2.665612e-01
7.972905      	2.665705e-01
7.979828      	2.665827e-01
7.986623      	2.665945e-01
