# Region type : patch bottomWall
# Faces       : 800000
# Area        : 4.800000e+01
# Scale factor: 1.000000e+00
# Time        	areaAverage(yPlus)
3.605046      	2.378266e-01
3.610284      	2.378511e-01
3.615521      	2.378757e-01
3.620624      	2.378999e-01
3.625743      	2.379242e-01
3.630841      	2.379487e-01
3.635871      	2.379734e-01
3.640929      	2.379986e-01
3.645998      	2.380240e-01
3.650993      	2.380496e-01
3.655959      	2.380758e-01
3.660924      	2.381025e-01
3.665829      	2.381301e-01
3.670747      	2.381581e-01
3.675623      	2.381866e-01
3.680465      	2.382157e-01
3.685337      	2.382457e-01
3.690149      	2.382759e-01
3.694992      	2.383063e-01
3.699824      	2.383367e-01
3.704638      	2.383669e-01
3.709452      	2.383972e-01
3.714293      	2.384277e-01
3.719084      	2.384576e-01
3.723923      	2.384875e-01
3.728766      	2.385172e-01
3.733647      	2.385472e-01
3.738571      	2.385773e-01
3.743524      	2.386070e-01
3.748567      	2.386367e-01
3.753569      	2.386660e-01
3.758589      	2.386950e-01
3.763549      	2.387233e-01
3.768519      	2.387511e-01
3.773535      	2.387781e-01
3.778535      	2.388043e-01
3.783601      	2.388306e-01
3.78863       	2.388557e-01
3.793657      	2.388795e-01
3.798648      	2.389020e-01
3.803677      	2.389241e-01
3.808657      	2.389446e-01
3.813631      	2.389639e-01
3.818612      	2.389823e-01
3.823556      	2.389993e-01
3.828457      	2.390148e-01
3.833371      	2.390295e-01
3.838247      	2.390430e-01
3.843116      	2.390552e-01
3.848022      	2.390663e-01
3.852874      	2.390761e-01
3.857783      	2.390851e-01
3.862692      	2.390932e-01
3.867617      	2.390999e-01
3.872628      	2.391057e-01
3.877658      	2.391109e-01
3.882703      	2.391149e-01
3.887716      	2.391175e-01
3.892715      	2.391191e-01
3.897773      	2.391200e-01
3.902768      	2.391200e-01
3.907837      	2.391186e-01
3.91294       	2.391160e-01
3.918057      	2.391126e-01
3.923175      	2.391084e-01
3.928345      	2.391032e-01
3.933634      	2.390967e-01
3.938925      	2.390894e-01
3.944338      	2.390809e-01
3.949895      	2.390717e-01
3.955422      	2.390616e-01
3.9609        	2.390509e-01
3.966331      	2.390393e-01
3.971681      	2.390273e-01
3.977038      	2.390145e-01
3.982319      	2.390014e-01
3.987586      	2.389876e-01
3.992851      	2.389732e-01
3.998081      	2.389584e-01
4.003297      	2.389429e-01
4.008456      	2.389269e-01
4.013614      	2.389104e-01
4.018759      	2.388933e-01
4.023824      	2.388761e-01
4.02889       	2.388582e-01
4.033978      	2.388397e-01
4.038988      	2.388209e-01
4.044036      	2.388015e-01
4.049127      	2.387815e-01
4.054156      	2.387614e-01
4.059316      	2.387406e-01
4.064488      	2.387195e-01
4.069681      	2.386982e-01
4.074961      	2.386764e-01
4.080182      	2.386550e-01
4.085486      	2.386336e-01
4.090772      	2.386126e-01
4.096115      	2.385921e-01
4.101564      	2.385723e-01
4.107045      	2.385538e-01
4.112583      	2.385367e-01
4.118246      	2.385211e-01
4.123951      	2.385084e-01
4.129463      	2.384991e-01
4.134639      	2.384933e-01
4.139733      	2.384900e-01
4.144718      	2.384900e-01
4.14946       	2.384927e-01
4.154153      	2.384980e-01
4.158861      	2.385060e-01
4.163365      	2.385154e-01
4.167856      	2.385266e-01
4.172475      	2.385399e-01
4.176912      	2.385548e-01
4.18143       	2.385717e-01
4.186127      	2.385912e-01
4.190699      	2.386122e-01
4.195511      	2.386363e-01
4.200462      	2.386634e-01
4.205432      	2.386929e-01
4.210446      	2.387250e-01
4.215464      	2.387592e-01
4.220459      	2.387951e-01
4.225422      	2.388325e-01
4.230365      	2.388710e-01
4.235333      	2.389109e-01
4.240249      	2.389515e-01
4.245066      	2.389919e-01
4.24994       	2.390330e-01
4.254822      	2.390747e-01
4.259605      	2.391158e-01
4.264447      	2.391572e-01
4.269398      	2.391994e-01
4.274285      	2.392408e-01
4.279242      	2.392824e-01
4.284389      	2.393250e-01
4.289524      	2.393672e-01
4.29478       	2.394098e-01
4.300299      	2.394539e-01
4.305862      	2.394979e-01
4.311522      	2.395418e-01
4.317108      	2.395842e-01
4.32258       	2.396247e-01
4.327989      	2.396639e-01
4.333345      	2.397019e-01
4.338695      	2.397385e-01
4.344077      	2.397749e-01
4.349541      	2.398110e-01
4.354969      	2.398460e-01
4.360332      	2.398798e-01
4.365622      	2.399122e-01
4.370917      	2.399434e-01
4.376193      	2.399738e-01
4.381545      	2.400039e-01
4.387009      	2.400335e-01
4.39259       	2.400629e-01
4.398216      	2.400916e-01
4.403842      	2.401196e-01
4.409416      	2.401462e-01
4.414967      	2.401712e-01
4.420524      	2.401951e-01
4.426109      	2.402185e-01
4.431593      	2.402404e-01
4.436986      	2.402607e-01
4.44233       	2.402801e-01
4.447709      	2.402990e-01
4.453034      	2.403168e-01
4.458157      	2.403332e-01
4.463208      	2.403484e-01
4.468153      	2.403626e-01
4.473002      	2.403757e-01
4.477898      	2.403882e-01
4.482727      	2.403998e-01
4.487492      	2.404107e-01
4.49223       	2.404207e-01
4.496929      	2.404300e-01
4.501463      	2.404382e-01
4.505867      	2.404454e-01
4.510177      	2.404518e-01
4.514395      	2.404574e-01
4.518507      	2.404619e-01
4.522572      	2.404655e-01
4.526632      	2.404686e-01
4.530696      	2.404712e-01
4.53473       	2.404731e-01
4.538756      	2.404741e-01
4.542814      	2.404745e-01
4.546936      	2.404744e-01
4.550952      	2.404737e-01
4.554857      	2.404721e-01
4.55877       	2.404699e-01
4.562648      	2.404671e-01
4.566472      	2.404637e-01
4.570299      	2.404595e-01
4.574129      	2.404550e-01
4.577964      	2.404501e-01
4.581846      	2.404446e-01
4.585741      	2.404385e-01
4.589649      	2.404321e-01
4.593627      	2.404255e-01
4.597657      	2.404185e-01
4.601568      	2.404114e-01
4.605416      	2.404042e-01
4.609327      	2.403965e-01
4.613172      	2.403889e-01
4.61699       	2.403810e-01
4.620883      	2.403729e-01
4.624881      	2.403643e-01
4.628885      	2.403558e-01
4.632879      	2.403472e-01
4.636889      	2.403382e-01
4.640931      	2.403290e-01
4.645039      	2.403195e-01
4.649219      	2.403099e-01
4.653383      	2.403003e-01
4.657609      	2.402904e-01
4.66199       	2.402800e-01
4.666387      	2.402695e-01
4.670749      	2.402593e-01
4.675063      	2.402490e-01
4.679474      	2.402384e-01
4.683916      	2.402277e-01
4.68833       	2.402171e-01
4.692817      	2.402064e-01
4.697413      	2.401956e-01
4.70204       	2.401848e-01
4.706635      	2.401742e-01
4.711187      	2.401635e-01
4.715709      	2.401530e-01
4.720247      	2.401426e-01
4.724654      	2.401328e-01
4.729019      	2.401227e-01
4.733415      	2.401129e-01
4.737655      	2.401035e-01
4.741832      	2.400943e-01
4.746085      	2.400849e-01
4.750242      	2.400760e-01
4.754325      	2.400673e-01
4.758516      	2.400585e-01
4.762683      	2.400501e-01
4.766797      	2.400418e-01
4.771063      	2.400332e-01
4.775306      	2.400251e-01
4.779556      	2.400172e-01
4.783986      	2.400090e-01
4.788352      	2.400012e-01
4.792827      	2.399932e-01
4.797378      	2.399856e-01
4.801877      	2.399781e-01
4.806335      	2.399710e-01
4.810705      	2.399639e-01
4.815175      	2.399567e-01
4.819609      	2.399500e-01
4.824009      	2.399434e-01
4.828404      	2.399366e-01
4.832634      	2.399304e-01
4.836781      	2.399244e-01
4.840967      	2.399182e-01
4.845183      	2.399119e-01
4.849198      	2.399062e-01
4.853104      	2.399007e-01
4.857016      	2.398950e-01
4.860892      	2.398893e-01
4.864814      	2.398835e-01
4.868685      	2.398782e-01
4.87245       	2.398731e-01
4.876215      	2.398678e-01
4.879989      	2.398625e-01
4.883665      	2.398575e-01
4.887352      	2.398522e-01
4.891211      	2.398465e-01
4.89501       	2.398414e-01
4.8986        	2.398365e-01
4.902068      	2.398317e-01
4.905551      	2.398265e-01
4.909186      	2.398213e-01
4.913135      	2.398159e-01
4.917111      	2.398111e-01
4.920906      	2.398067e-01
4.924695      	2.398023e-01
4.928629      	2.397982e-01
4.932851      	2.397942e-01
4.937079      	2.397909e-01
4.941343      	2.397877e-01
4.945695      	2.397849e-01
4.949858      	2.397830e-01
4.953874      	2.397815e-01
4.95788       	2.397799e-01
4.961998      	2.397787e-01
4.966021      	2.397782e-01
4.969898      	2.397781e-01
4.973661      	2.397784e-01
4.977472      	2.397790e-01
4.981418      	2.397801e-01
4.985253      	2.397823e-01
4.98894       	2.397849e-01
4.992626      	2.397878e-01
4.996313      	2.397915e-01
5             	2.397962e-01
5.003758      	2.398016e-01
5.007387      	2.398079e-01
5.011004      	2.398148e-01
5.014738      	2.398224e-01
5.018682      	2.398317e-01
5.022529      	2.398422e-01
5.026311      	2.398533e-01
5.030171      	2.398654e-01
5.034255      	2.398790e-01
5.0385        	2.398946e-01
5.042639      	2.399111e-01
5.046839      	2.399286e-01
5.05127       	2.399479e-01
5.055995      	2.399697e-01
5.060641      	2.399924e-01
5.065366      	2.400164e-01
5.070421      	2.400428e-01
5.075772      	2.400721e-01
5.081051      	2.401022e-01
5.086586      	2.401345e-01
5.092306      	2.401689e-01
5.097931      	2.402031e-01
5.103464      	2.402376e-01
5.108767      	2.402711e-01
5.113964      	2.403038e-01
5.119161      	2.403365e-01
5.124214      	2.403688e-01
5.129198      	2.404006e-01
5.134247      	2.404331e-01
5.139317      	2.404656e-01
5.144357      	2.404977e-01
5.149504      	2.405303e-01
5.154884      	2.405647e-01
5.160331      	2.405992e-01
5.165822      	2.406337e-01
5.171201      	2.406671e-01
5.17646       	2.406991e-01
5.181559      	2.407298e-01
5.186596      	2.407595e-01
5.191578      	2.407880e-01
5.196429      	2.408153e-01
5.201263      	2.408419e-01
5.206185      	2.408688e-01
5.211086      	2.408944e-01
5.216011      	2.409194e-01
5.221107      	2.409448e-01
5.226403      	2.409710e-01
5.231802      	2.409963e-01
5.237241      	2.410208e-01
5.242588      	2.410446e-01
5.247887      	2.410671e-01
5.253255      	2.410889e-01
5.258591      	2.411096e-01
5.263908      	2.411295e-01
5.269243      	2.411484e-01
5.274554      	2.411661e-01
5.279961      	2.411830e-01
5.285423      	2.411993e-01
5.290918      	2.412145e-01
5.296511      	2.412291e-01
5.302169      	2.412428e-01
5.307768      	2.412554e-01
5.313279      	2.412668e-01
5.318785      	2.412770e-01
5.324257      	2.412861e-01
5.3297        	2.412940e-01
5.335226      	2.413012e-01
5.34079       	2.413072e-01
5.346378      	2.413121e-01
5.352084      	2.413157e-01
5.35771       	2.413184e-01
5.363292      	2.413196e-01
5.368925      	2.413190e-01
5.374579      	2.413175e-01
5.380207      	2.413148e-01
5.385761      	2.413103e-01
5.39137       	2.413046e-01
5.396857      	2.412979e-01
5.402344      	2.412894e-01
5.4079        	2.412795e-01
5.413381      	2.412687e-01
5.418959      	2.412558e-01
5.424488      	2.412414e-01
5.429953      	2.412262e-01
5.435261      	2.412098e-01
5.440494      	2.411920e-01
5.445703      	2.411728e-01
5.450796      	2.411528e-01
5.455793      	2.411320e-01
5.460754      	2.411101e-01
5.465699      	2.410869e-01
5.470539      	2.410633e-01
5.475384      	2.410385e-01
5.480203      	2.410129e-01
5.484943      	2.409868e-01
5.489704      	2.409599e-01
5.494349      	2.409328e-01
5.498932      	2.409051e-01
5.503562      	2.408766e-01
5.508057      	2.408486e-01
5.512463      	2.408205e-01
5.516908      	2.407915e-01
5.521321      	2.407625e-01
5.525684      	2.407334e-01
5.530042      	2.407039e-01
5.534402      	2.406742e-01
5.538793      	2.406441e-01
5.543283      	2.406131e-01
5.547797      	2.405817e-01
5.55244       	2.405491e-01
5.557219      	2.405155e-01
5.561995      	2.404818e-01
5.566868      	2.404473e-01
5.57168       	2.404130e-01
5.576409      	2.403791e-01
5.581218      	2.403445e-01
5.585981      	2.403101e-01
5.590602      	2.402765e-01
5.59518       	2.402429e-01
5.599858      	2.402086e-01
5.604628      	2.401735e-01
5.609284      	2.401392e-01
5.613976      	2.401045e-01
5.618802      	2.400687e-01
5.623521      	2.400338e-01
5.62809       	2.400001e-01
5.632694      	2.399658e-01
5.637332      	2.399314e-01
5.641857      	2.398980e-01
5.646472      	2.398639e-01
5.651299      	2.398284e-01
5.65607       	2.397937e-01
5.661041      	2.397577e-01
5.666446      	2.397192e-01
5.671949      	2.396805e-01
5.677618      	2.396412e-01
5.683416      	2.396018e-01
5.689073      	2.395640e-01
5.694659      	2.395269e-01
5.700373      	2.394896e-01
5.706192      	2.394523e-01
5.71205       	2.394158e-01
5.717775      	2.393805e-01
5.723598      	2.393452e-01
5.729336      	2.393111e-01
5.735077      	2.392775e-01
5.740906      	2.392443e-01
5.746633      	2.392121e-01
5.752464      	2.391798e-01
5.758191      	2.391490e-01
5.763907      	2.391185e-01
5.769636      	2.390887e-01
5.775429      	2.390591e-01
5.781223      	2.390301e-01
5.787098      	2.390012e-01
5.792903      	2.389733e-01
5.798662      	2.389461e-01
5.804374      	2.389196e-01
5.81011       	2.388933e-01
5.815814      	2.388677e-01
5.821594      	2.388424e-01
5.827405      	2.388176e-01
5.833194      	2.387934e-01
5.83907       	2.387694e-01
5.844792      	2.387469e-01
5.850519      	2.387249e-01
5.85645       	2.387028e-01
5.862309      	2.386820e-01
5.868109      	2.386621e-01
5.87382       	2.386431e-01
5.879602      	2.386251e-01
5.885425      	2.386079e-01
5.891365      	2.385914e-01
5.897456      	2.385759e-01
5.903529      	2.385617e-01
5.909485      	2.385490e-01
5.915428      	2.385376e-01
5.921339      	2.385273e-01
5.927154      	2.385185e-01
5.932711      	2.385110e-01
5.938041      	2.385046e-01
5.943129      	2.384994e-01
5.948084      	2.384951e-01
5.952932      	2.384916e-01
5.957636      	2.384886e-01
5.962307      	2.384864e-01
5.966969      	2.384851e-01
5.971534      	2.384845e-01
5.976152      	2.384843e-01
5.980849      	2.384849e-01
5.985478      	2.384859e-01
5.990226      	2.384877e-01
5.995144      	2.384905e-01
6.00005       	2.384941e-01
6.005114      	2.384982e-01
6.010208      	2.385031e-01
6.015325      	2.385091e-01
6.020373      	2.385156e-01
6.025449      	2.385229e-01
6.030384      	2.385304e-01
6.035193      	2.385381e-01
6.039798      	2.385464e-01
6.044217      	2.385552e-01
6.048517      	2.385639e-01
6.052747      	2.385727e-01
6.056822      	2.385816e-01
6.060775      	2.385906e-01
6.06467       	2.386003e-01
6.068552      	2.386104e-01
6.072335      	2.386206e-01
6.076081      	2.386309e-01
6.079883      	2.386418e-01
6.083753      	2.386536e-01
6.087652      	2.386661e-01
6.091653      	2.386794e-01
6.095584      	2.386934e-01
6.099349      	2.387074e-01
6.102972      	2.387214e-01
6.106534      	2.387355e-01
6.110102      	2.387501e-01
6.113587      	2.387650e-01
6.117041      	2.387802e-01
6.120542      	2.387963e-01
6.124083      	2.388131e-01
6.127607      	2.388304e-01
6.131182      	2.388485e-01
